,Age,CreditScore,EB,EstimatedSalary,Exited,Gender,Geography,HasCrCard,IsActiveMember,NumOfProducts,Tenure
115,0.16216216216216214,0.5559999999999999,0.00016811214618192067,0.370823163612125,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.9
116,0.25675675675675674,0.636,0.00013675746454564142,0.5781887670272511,0.0,0.0,1.0,1.0,0.0,0.0,0.6000000000000001
117,0.3108108108108108,0.31199999999999994,0.0,0.1587887643269932,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.1
118,0.1756756756756757,0.348,5.085745581205602e-05,0.9986644224523442,1.0,0.0,1.0,1.0,0.0,0.0,0.8
119,0.21621621621621626,0.6980000000000001,0.00014437193714504594,0.6041721984449514,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.4
120,0.21621621621621626,0.956,0.0003197814681962018,0.1906191541292193,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.8
121,0.2837837837837838,0.648,0.00011308537830409312,0.5006446615651794,0.0,1.0,0.5,0.0,0.0,0.0,0.6000000000000001
122,0.2837837837837838,0.612,0.0,0.7053588617712991,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6000000000000001
123,0.40540540540540543,0.6679999999999999,6.009506399955267e-05,0.9906835102752312,0.0,0.0,1.0,1.0,1.0,0.0,1.0
124,0.13513513513513514,0.5499999999999999,0.0,0.9182618440061026,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
125,0.3243243243243243,0.16399999999999992,0.00013038265601959096,0.5513209511508349,1.0,1.0,0.0,1.0,0.0,0.0,0.9
126,0.4594594594594595,0.39799999999999996,0.0,0.04312646857774917,1.0,0.0,0.0,0.0,1.0,0.0,0.1
127,0.5135135135135136,0.5499999999999999,0.00029879441296306464,0.2340848551036624,1.0,1.0,1.0,1.0,0.0,0.0,0.0
128,0.3108108108108108,0.956,0.0,0.8569177856485293,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.7000000000000001
129,0.08108108108108109,0.84,5.735545524217223e-05,0.8363037170049742,0.0,1.0,0.0,1.0,0.0,0.0,0.9
130,0.21621621621621626,0.816,0.0,0.6211322181268311,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.30000000000000004
131,0.2027027027027027,0.89,0.00010726449336352646,0.5746730312744868,0.0,0.0,1.0,1.0,1.0,0.0,0.9
132,0.27027027027027034,0.674,0.0003242821571983122,0.17800349933418638,0.0,1.0,0.0,1.0,1.0,0.0,0.9
133,0.09459459459459456,0.672,0.0,0.08224680456983641,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.1
134,0.2837837837837838,0.878,9.452542776084684e-05,0.6220569064345645,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.7000000000000001
135,0.4324324324324324,0.4779999999999999,0.0003906694570012345,0.17466493050086282,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.5
136,0.21621621621621626,0.222,3.5746726226282486e-05,0.8389436191156254,0.0,0.0,1.0,0.0,1.0,0.0,0.5
137,0.2972972972972973,0.574,0.00013495871477859294,0.4658132851687336,0.0,1.0,0.0,0.0,1.0,0.0,0.2
138,0.40540540540540543,0.4679999999999999,0.0002671638535070528,0.3757842373946712,1.0,0.0,0.5,1.0,0.0,0.0,0.2
139,0.22972972972972974,0.4579999999999999,0.001420026379113442,0.04290034698313688,1.0,0.0,0.5,0.0,1.0,0.3333333333333333,0.1
140,0.35135135135135137,0.8119999999999999,6.831807712450816e-05,0.947752110326536,0.0,1.0,1.0,1.0,0.0,0.0,1.0
141,0.21621621621621626,0.626,0.0,0.9021644567056152,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.7000000000000001
142,0.3378378378378379,0.664,6.133112682553548e-05,0.9666260627889962,0.0,0.0,0.0,1.0,1.0,0.0,0.5
143,0.4594594594594595,0.8859999999999999,0.0,0.7956371833510101,1.0,1.0,0.5,1.0,0.0,0.0,0.2
144,0.1756756756756757,0.682,3.054045567775868e-05,0.6310715673346804,1.0,0.0,0.0,1.0,0.0,0.0,0.5
145,0.04054054054054052,0.2699999999999999,0.00019690016692619088,0.27067544950542777,0.0,0.0,0.5,1.0,1.0,0.0,0.5
146,0.14864864864864866,0.57,9.235385760199483e-05,0.7053870144598811,0.0,0.0,0.5,1.0,0.0,0.3333333333333333,0.8
147,0.25675675675675674,0.6,0.00041140225668973766,0.12242894196395755,0.0,1.0,0.0,0.0,0.0,0.0,0.5
148,0.35135135135135137,0.7699999999999999,0.00015192271978260277,0.3741595322353285,0.0,1.0,0.0,1.0,0.0,0.0,0.9
149,0.1891891891891892,0.132,0.0,0.004336864170528285,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0
150,0.1891891891891892,0.8079999999999999,0.0,0.4475885947107949,0.0,0.0,0.5,1.0,0.0,0.3333333333333333,0.7000000000000001
151,0.40540540540540543,0.37,0.0,0.7494776251131983,1.0,0.0,0.0,1.0,0.0,0.0,0.9
152,0.3243243243243243,0.7319999999999999,0.0,0.9040305349160844,0.0,1.0,0.5,1.0,0.0,0.3333333333333333,0.8
153,0.25675675675675674,0.37799999999999995,0.00012187004282072107,0.4932203025388924,0.0,1.0,0.0,1.0,0.0,0.0,0.2
154,0.3378378378378379,0.5279999999999999,0.0,0.5452018167735019,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.6000000000000001
155,0.527027027027027,0.7119999999999999,0.0,0.08965646219213934,1.0,1.0,0.5,1.0,0.0,0.0,0.7000000000000001
156,0.2027027027027027,0.816,0.0,0.4149640790695511,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7000000000000001
157,0.13513513513513514,0.4719999999999999,0.0,0.4603228108284341,0.0,0.0,0.5,1.0,1.0,0.3333333333333333,0.2
158,0.7432432432432432,0.5920000000000001,8.74977311557463e-05,0.5235904028834754,0.0,0.0,0.0,0.0,1.0,0.0,0.6000000000000001
159,0.2027027027027027,0.5619999999999999,0.00010303704252881524,0.5634337579238817,0.0,0.0,1.0,0.0,0.0,0.0,0.4
160,0.054054054054054064,0.7339999999999999,0.00011240698850230412,0.42348034237269655,0.0,0.0,0.5,0.0,1.0,0.0,0.6000000000000001
161,0.16216216216216214,0.6679999999999999,0.0,0.4173510570259461,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.2
162,0.4189189189189189,0.9,0.00021592109437327156,0.23559014885921606,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
163,0.2432432432432433,0.7419999999999999,0.0,0.5348821812483092,0.0,0.0,0.5,1.0,1.0,0.3333333333333333,0.2
164,0.14864864864864866,0.6659999999999999,0.00022661909673819805,0.27788133766774725,1.0,1.0,0.5,1.0,0.0,0.0,0.0
165,0.1756756756756757,0.62,8.431882410683318e-05,0.6993810408894049,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.9
166,0.08108108108108109,0.7079999999999999,6.553018210829461e-05,0.8125370972927914,1.0,0.0,1.0,1.0,0.0,0.0,0.7000000000000001
167,0.3108108108108108,0.5299999999999999,5.226498619158193e-05,0.9825357321624214,0.0,0.0,0.5,1.0,0.0,0.0,0.9
168,0.2837837837837838,0.634,0.0,0.20356774071923867,1.0,0.0,0.5,1.0,0.0,0.3333333333333333,0.2
169,0.08108108108108109,0.664,0.00010271201266614076,0.2656389685214938,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.9
170,0.14864864864864866,0.2679999999999999,7.473571746950648e-05,0.8201098704926321,0.0,0.0,0.0,1.0,0.0,0.0,0.4
171,0.12162162162162166,0.5559999999999999,5.787134075828278e-05,0.7800013901327576,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.5
172,0.35135135135135137,0.2599999999999999,0.0022311366792702974,0.02730820793385768,1.0,1.0,1.0,1.0,0.0,0.0,1.0
173,0.16216216216216214,0.4559999999999999,0.00014230615892700142,0.560931218931408,0.0,1.0,0.0,1.0,0.0,0.0,0.4
174,0.2972972972972973,0.32399999999999995,0.0,0.7323011847631448,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.5
175,0.22972972972972974,0.2679999999999999,0.0004622001570123505,0.13638562482717098,0.0,0.0,0.5,1.0,1.0,0.0,0.7000000000000001
176,0.16216216216216214,0.31999999999999995,0.0,0.6527717897059169,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0
177,0.2432432432432433,0.5119999999999999,0.00010005443360863348,0.8967871931769484,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.5
178,0.2972972972972973,0.4939999999999999,0.00010138535245756408,0.473857953434553,0.0,0.0,0.5,0.0,1.0,0.0,0.8
179,0.5,0.8079999999999999,0.0018840919145275614,0.04035020344442894,1.0,0.0,1.0,1.0,0.0,0.0,0.30000000000000004
180,0.3648648648648649,1.0,0.0005914467865195255,0.09736389825228307,0.0,0.0,0.5,1.0,1.0,0.0,0.2
181,0.6351351351351351,0.31999999999999995,0.0,0.2403231008561317,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.2
182,0.3648648648648649,0.856,8.75263721231068e-05,0.8726817911110508,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.1
183,0.3243243243243243,0.5720000000000001,0.0,0.2773224842972504,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.2
184,0.4324324324324324,0.9079999999999999,0.0,0.04268052599023207,1.0,0.0,0.0,1.0,1.0,0.0,0.4
185,0.1891891891891892,0.328,0.0,0.4792737706450966,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.8
186,0.2837837837837838,0.7599999999999999,4.7847826608302976e-05,0.974764189980143,0.0,0.0,0.0,1.0,0.0,0.0,0.1
187,0.25675675675675674,0.35,0.0,0.6576135020894495,0.0,0.0,0.5,0.0,1.0,0.0,0.0
188,0.16216216216216214,0.5319999999999999,0.0,0.9805782952271942,0.0,1.0,0.5,0.0,1.0,0.3333333333333333,0.5
189,0.21621621621621626,0.674,7.063458547835822e-05,0.7428368409183077,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.7000000000000001
190,0.3108108108108108,0.7299999999999999,5.695651680993236e-05,0.4648995479068251,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8
191,0.2432432432432433,0.32399999999999995,0.00044946558774026484,0.08832733526051738,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.30000000000000004
192,0.2972972972972973,0.258,0.0,0.5749791605098287,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.1
193,0.1891891891891892,0.5019999999999999,0.00010076984524332331,0.4347707206038177,0.0,1.0,0.0,1.0,0.0,0.0,0.8
194,0.14864864864864866,0.4599999999999999,4.539195442786789e-05,0.6403922574605875,0.0,1.0,0.5,1.0,0.0,0.3333333333333333,0.9
195,0.22972972972972974,0.914,0.0274283261426336,0.002944181169301668,0.0,1.0,0.0,1.0,1.0,0.0,0.30000000000000004
196,0.1891891891891892,0.5319999999999999,0.0,0.21496992962827946,0.0,0.0,0.5,1.0,1.0,0.3333333333333333,0.6000000000000001
197,0.25675675675675674,0.7419999999999999,6.399030169555839e-05,0.7929734289624658,0.0,1.0,1.0,1.0,1.0,0.0,0.30000000000000004
198,0.527027027027027,0.30199999999999994,0.0,0.2392008936853469,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0
199,0.22972972972972974,0.342,0.0008660991723156678,0.052389303178453535,0.0,1.0,0.0,1.0,0.0,0.0,0.6000000000000001
200,0.16216216216216214,1.0,0.002222623944164503,0.02983594933316131,0.0,1.0,0.5,1.0,1.0,0.0,0.2
201,0.3243243243243243,0.818,8.180253376175534e-05,0.6070453728331056,0.0,1.0,0.0,0.0,1.0,0.0,0.4
202,0.4324324324324324,0.332,0.0,0.7307415358166705,1.0,1.0,0.5,0.0,1.0,0.0,0.5
203,0.27027027027027034,0.7219999999999999,0.0008455795024845385,0.07182325912124607,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.2
204,0.2027027027027027,0.32399999999999995,0.00017580559383659092,0.4733411540802146,0.0,1.0,0.5,1.0,0.0,0.0,0.30000000000000004
205,0.25675675675675674,0.4,0.0,0.8983794452370201,0.0,1.0,0.0,1.0,1.0,0.0,0.30000000000000004
206,0.3108108108108108,0.5159999999999999,4.2430475067780435e-05,0.9965609715727852,1.0,0.0,0.5,0.0,0.0,0.0,0.30000000000000004
207,0.21621621621621626,0.5359999999999999,8.366971975870373e-05,0.7597866096212188,0.0,1.0,0.0,1.0,1.0,0.0,0.5
